1311,1070
1344,1070
1401,1070
1469,1070
1507,1070
1556,1070
1595,1070
1611,1070
1619,1070
1605,1070
1581,1070
1566,1070
1529,1070
1483,1070
1430,1070
1389,1070
1356,1070
1340,1070
1331,1070
1338,1070
1372,1070
1395,1070
1425,1070
1467,1070
1478,1070
1488,1070
1491,1070
1505,1070
1557,1070
1585,1070
1619,1070
1685,1070
1752,1070
1849,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1899,1070
1904,1070
1901,1070
1902,1070
1894,1070
1891,1070
1864,1070
1850,1070
1828,1070
1809,1070
1778,1070
1769,1070
1780,1070
1816,1070
1827,1070
1848,1070
1854,1070
1893,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1896,1070
1884,1070
1893,1070
1897,1070
1892,1070
1858,1070
1854,1070
1864,1070
1861,1070
1850,1070
1862,1070
1840,1070
1850,1070
1843,1070
1841,1070
1859,1070
1859,1070
1751,1070
1606,1070
1421,1070
1194,1070
943,1070
685,1070
430,1070
261,1070
141,1070
59,1070
19,1070
10,1070
10,1070
10,1070
10,1070
10,1070
